"Unique ID";"EU Member";"Nation";"Position";"Age";"Name";"Club";"Best Rating";"Best Pot Rating";"PoD";"Value";"Wage";"GK Rating";"DC Rating";"DR Rating";"DL Rating";"DM Rating";"MC Rating";"AMC Rating";"AMR Rating";"AML Rating";"FS Rating";"TS Rating";"GK Pot Rating";"DR Pot Rating";"DC Pot Rating";"DL Pot Rating";"DM Pot Rating";"MC Pot Rating";"AMR Pot Rating";"AMC Pot Rating";"AML Pot Rating";"FS Pot Rating";"TS Pot Rating"
"14134541";"Yes";"Argentina / Italy";"D RC";"27";"Agüero, Facundo";"Rosario Central";"70.2% (CB)";"71.3% (CB)";"100%";"596.920";"930";"42.95%";"70.23%";"67.29%";"54.88%";"52.48%";"51.78%";"50.13%";"53.40%";"53.40%";"47.37%";"48.51%";"43.50%";"68.36%";"71.28%";"55.76%";"53.34%";"52.64%";"54.28%";"50.94%";"54.28%";"48.15%";"49.29%"
"14025030";"No";"Argentina";"GK";"31";"Aguerre, Alan";"Lanús";"74.0% (GK)";"74.8% (GK)";"100%";"1.626.530";"2.480";"73.99%";"48.64%";"46.64%";"46.64%";"47.07%";"46.89%";"45.86%";"46.05%";"46.05%";"42.90%";"43.75%";"74.77%";"47.11%";"49.15%";"47.11%";"47.69%";"47.51%";"46.48%";"46.30%";"46.48%";"43.30%";"44.17%"
"2000048810";"No";"Argentina";"D C";"19";"Aguilar, Brian";"Lanús";"68.9% (CB)";"71.3% (CB)";"77%";"1.618.740";"310";"41.70%";"68.90%";"67.41%";"55.24%";"50.52%";"51.42%";"51.00%";"54.83%";"54.83%";"49.91%";"50.07%";"42.92%";"69.71%";"71.30%";"57.13%";"53.02%";"53.84%";"56.64%";"52.63%";"56.64%";"51.39%";"51.58%"
"76022032";"No";"Colombia";"D C";"29";"Aguilar, Felipe";"Independiente";"73.3% (CB)";"77.7% (CB)";"7%";"1.747.830";"7.710";"42.35%";"73.29%";"71.74%";"59.09%";"56.79%";"56.09%";"54.72%";"57.26%";"57.26%";"52.56%";"53.43%";"45.06%";"75.99%";"77.75%";"62.59%";"59.92%";"59.14%";"60.73%";"57.93%";"60.73%";"55.63%";"56.51%"
"85046582";"Yes";"France / Spain";"D/WB R";"29";"Aguilar, Ruben";"Lens";"80.1% (FB)";"84.3% (FB)";"9%";"6.897.900";"24.150";"44.74%";"60.23%";"80.14%";"77.41%";"62.40%";"62.01%";"59.65%";"71.94%";"64.16%";"57.43%";"56.28%";"47.69%";"84.25%";"63.55%";"81.38%";"64.36%";"63.90%";"75.77%";"62.85%";"67.58%";"60.58%";"59.42%"
"80034792";"No";"Costa Rica";"AM RLC";"19";"Aguilera, Brandon";"Nottm Forest";"65.3% (W)";"81.7% (W)";"24%";"2.448.740";"2.000";"37.61%";"49.22%";"51.29%";"51.29%";"51.57%";"63.68%";"62.36%";"64.81%";"65.32%";"48.92%";"47.66%";"47.16%";"64.16%";"61.87%";"64.16%";"64.09%";"78.75%";"81.04%";"77.35%";"81.69%";"60.25%";"58.95%"
"14026100";"No";"Argentina";"D C";"33";"Aguilera, Emanuel";"Tigre";"75.3% (CB)";"75.5% (CB)";"0%";"340.480";"1.980";"43.65%";"75.33%";"61.91%";"61.91%";"70.39%";"58.55%";"57.61%";"61.51%";"61.51%";"55.81%";"56.84%";"43.77%";"62.02%";"75.47%";"62.02%";"70.39%";"58.55%";"61.63%";"57.72%";"61.63%";"55.92%";"56.95%"
"14247637";"No";"Argentina";"D RL, M R";"21";"Aguirre, Braian";"Lanús";"74.0% (FB)";"79.3% (W)";"56%";"2.580.360";"1.270";"40.41%";"54.48%";"73.96%";"73.16%";"56.45%";"56.72%";"54.34%";"68.07%";"59.75%";"51.83%";"51.23%";"43.87%";"79.25%";"58.66%";"78.39%";"59.75%";"59.90%";"73.03%";"58.35%";"64.11%";"55.71%";"55.09%"
"14237003";"No";"Argentina";"AM RL, ST";"19";"Aguirre, Brian";"Newell's";"71.3% (W)";"75.6% (W)";"70%";"2.721.570";"260";"40.90%";"54.25%";"55.27%";"55.27%";"52.87%";"53.97%";"54.18%";"70.21%";"71.28%";"66.46%";"65.45%";"43.31%";"58.65%";"57.56%";"58.65%";"56.38%";"57.42%";"74.46%";"57.36%";"75.59%";"70.17%";"69.15%"
"67245731";"Yes";"Spain / Basque Country";"D/WB R";"26";"Aguirregabiría, Martín";"Famalicão";"77.1% (FB)";"79.6% (FB)";"25%";"1.333.570";"2.720";"42.73%";"57.91%";"77.15%";"61.72%";"58.10%";"57.91%";"57.10%";"61.61%";"61.61%";"54.47%";"53.68%";"44.21%";"79.58%";"59.86%";"63.66%";"60.05%";"59.80%";"63.58%";"58.89%";"63.58%";"56.19%";"55.41%"
"2000031433";"Yes";"Spain";"D/WB R";"17";"Agulló, Vicente";"Elche";"59.5% (WB)";"72.2% (WB)";"29%";"67.330";"250";"34.41%";"42.31%";"59.09%";"47.27%";"43.40%";"44.97%";"43.76%";"48.62%";"48.62%";"42.00%";"40.55%";"42.02%";"71.92%";"52.41%";"57.54%";"53.43%";"54.71%";"59.07%";"53.29%";"59.07%";"51.08%";"49.61%"
"49048373";"Yes";"France / Comoros";"DM";"20";"Ahamada, Naouirou";"Crystal Palace";"76.2% (DM)";"80.9% (DM)";"65%";"8.433.020";"30.000";"46.28%";"60.69%";"62.65%";"62.65%";"76.18%";"76.17%";"72.78%";"61.91%";"61.91%";"57.97%";"57.25%";"49.35%";"66.57%";"64.69%";"66.57%";"80.94%";"80.83%";"65.91%";"77.28%";"65.91%";"61.49%";"60.78%"
"13112746";"No";"Ivory Coast / Togo";"DM";"28";"Aholou, Jean-Eudes";"Strasbourg";"76.6% (M)";"78.5% (M)";"100%";"3.475.590";"15.860";"46.26%";"63.23%";"64.60%";"64.60%";"76.48%";"76.55%";"60.97%";"64.18%";"64.18%";"58.42%";"58.78%";"47.10%";"65.91%";"64.52%";"65.91%";"78.40%";"78.46%";"65.49%";"62.16%";"65.49%";"59.55%";"59.91%"
"13158416";"No";"Ghana";"D C";"26";"Aidoo, Joseph";"Celta de Vigo";"75.1% (CB)";"78.7% (CB)";"28%";"3.894.660";"31.410";"44.26%";"75.07%";"68.68%";"60.55%";"57.89%";"57.32%";"55.26%";"59.00%";"59.00%";"53.12%";"53.81%";"46.77%";"71.87%";"78.68%";"63.36%";"59.62%";"58.99%";"61.88%";"57.97%";"61.88%";"55.76%";"56.43%"
"67276375";"Yes";"Spain / Basque Country";"AM LC";"20";"Aimar";"Osasuna";"74.3% (W)";"84.1% (W)";"36%";"10.905.950";"8.290";"42.77%";"55.98%";"58.04%";"58.04%";"59.01%";"71.76%";"71.18%";"73.09%";"74.34%";"55.79%";"54.24%";"48.21%";"65.72%";"63.44%";"65.72%";"66.31%";"80.41%";"82.67%";"80.15%";"84.09%";"62.57%";"60.98%"
"49047581";"Yes";"Algeria / France";"D/WB L";"21";"Aït-Nouri, Rayan";"Wolves";"81.1% (WB)";"88.5% (WB)";"45%";"22.346.420";"35.000";"45.36%";"61.73%";"64.64%";"80.79%";"62.15%";"61.62%";"60.24%";"65.10%";"77.61%";"58.87%";"58.00%";"49.89%";"70.57%";"67.61%";"88.21%";"67.94%";"67.20%";"71.12%";"65.72%";"84.79%";"64.09%";"63.23%"
"67054783";"Yes";"Spain / Basque Country";"GK";"31";"Aitor Fernández";"Osasuna";"77.7% (GK)";"78.5% (GK)";"100%";"300.000.000";"21.940";"77.72%";"51.77%";"49.40%";"49.40%";"49.57%";"49.01%";"48.27%";"48.39%";"48.39%";"45.54%";"46.10%";"78.50%";"49.87%";"52.28%";"49.87%";"50.20%";"49.63%";"48.82%";"48.71%";"48.82%";"45.94%";"46.52%"
"53110135";"No";"Norway";"D C, DM";"24";"Ajer, Kristoffer";"Brentford";"83.1% (CB)";"85.7% (CB)";"58%";"17.054.790";"45.000";"47.67%";"83.07%";"80.94%";"66.33%";"78.77%";"77.13%";"62.47%";"65.16%";"65.16%";"60.16%";"60.67%";"49.19%";"83.42%";"85.71%";"68.36%";"81.68%";"79.95%";"67.18%";"64.41%";"67.18%";"62.03%";"62.58%"
"85103818";"Yes";"France / Réunion";"ST";"28";"Ajorque, Ludovic";"Mainz";"77.9% (TS)";"78.4% (TS)";"100%";"8.873.310";"34.520";"47.52%";"62.52%";"62.26%";"62.26%";"60.54%";"61.75%";"62.47%";"61.48%";"61.48%";"76.65%";"77.92%";"47.71%";"62.74%";"62.98%";"62.74%";"61.29%";"62.52%";"61.98%";"62.93%";"61.98%";"77.17%";"78.42%"
"98031331";"No";"Switzerland / Nigeria";"D C";"26";"Akanji, Manuel";"Man City";"85.9% (CB)";"86.5% (CB)";"100%";"29.564.310";"90.000";"51.83%";"85.92%";"81.87%";"67.81%";"65.38%";"64.17%";"62.62%";"66.73%";"66.73%";"60.04%";"60.75%";"52.20%";"82.32%";"86.52%";"68.18%";"65.80%";"64.56%";"67.09%";"62.94%";"67.09%";"60.34%";"61.08%"
"37025551";"Yes";"Netherlands / Ivory Coast";"D LC, DM";"27";"Aké, Nathan";"Man City";"85.4% (CB)";"88.7% (CB)";"21%";"23.128.540";"160.000";"50.27%";"85.39%";"67.12%";"82.99%";"79.95%";"76.33%";"63.10%";"66.97%";"66.97%";"60.54%";"60.31%";"52.20%";"69.79%";"88.71%";"86.29%";"83.39%";"79.56%";"69.65%";"65.54%";"69.65%";"62.86%";"62.65%"
"70110533";"No";"Turkey";"AM RC";"22";"Akgün, Yunus";"Leicester";"74.5% (W)";"79.0% (W)";"61%";"4.010.630";"890";"43.75%";"54.81%";"58.17%";"58.17%";"56.77%";"69.91%";"71.53%";"74.52%";"71.98%";"65.16%";"63.37%";"46.07%";"61.65%";"58.17%";"61.65%";"60.40%";"74.17%";"78.96%";"75.52%";"76.27%";"68.60%";"66.78%"
"2000056415";"Yes";"Spain / Morocco";"AM RC";"18";"Akhomach, Ilias";"Villarreal";"70.9% (W)";"84.6% (W)";"30%";"10.345.560";"1.020";"41.03%";"51.67%";"54.92%";"54.92%";"53.85%";"69.17%";"69.41%";"70.91%";"69.22%";"66.92%";"65.22%";"48.61%";"65.62%";"62.08%";"65.62%";"64.67%";"82.28%";"84.58%";"81.81%";"82.56%";"78.35%";"76.58%"
"67213135";"Yes";"Spain / Equatorial Guinea";"D/WB L";"24";"Akieme, Sergio";"Almería";"78.1% (FB)";"82.5% (FB)";"33%";"3.386.860";"2.640";"44.06%";"58.15%";"62.47%";"78.09%";"58.43%";"59.44%";"58.97%";"63.23%";"74.21%";"56.88%";"56.53%";"46.62%";"66.02%";"61.63%";"82.52%";"62.27%";"63.13%";"66.82%";"62.20%";"78.41%";"59.91%";"59.56%"
"2000048044";"No";"England / Nigeria";"AM R, ST";"17";"Akinwale, Victor";"Crystal Palace";"60.3% (W)";"72.1% (W)";"29%";"348.550";"600";"35.78%";"46.22%";"48.42%";"48.42%";"45.15%";"47.96%";"48.60%";"60.33%";"59.41%";"59.87%";"59.68%";"42.58%";"57.87%";"55.44%";"57.87%";"54.47%";"57.07%";"72.08%";"57.35%";"70.99%";"70.21%";"70.05%"
"33066648";"No";"Ivory Coast";"DM";"24";"Akouokou, Paul";"Lyon";"74.8% (DM)";"79.6% (DM)";"32%";"832.760";"5.880";"46.14%";"61.65%";"62.73%";"62.73%";"74.83%";"74.13%";"66.18%";"62.12%";"62.12%";"56.05%";"56.58%";"49.05%";"66.51%";"65.51%";"66.51%";"79.63%";"78.76%";"65.97%";"70.21%";"65.97%";"59.43%";"59.97%"
"85053691";"Yes";"Ivory Coast / France";"M C";"29";"Akpa Akpro, Jean-Daniel";"Monza";"80.1% (WB)";"81.7% (WB)";"100%";"1.180.860";"15.340";"47.19%";"64.21%";"79.95%";"79.95%";"77.73%";"79.70%";"75.96%";"78.45%";"71.06%";"71.48%";"70.88%";"48.01%";"81.50%";"65.47%";"81.50%";"79.57%";"81.58%";"80.00%";"77.34%";"72.47%";"72.77%";"72.17%"
"91109389";"Yes";"Nigeria / Germany";"D RLC";"27";"Akpoguma, Kevin";"Hoffenheim";"76.2% (FB)";"78.9% (FB)";"100%";"3.040.900";"16.520";"44.61%";"76.06%";"76.20%";"75.87%";"70.80%";"70.33%";"56.23%";"60.31%";"60.31%";"63.13%";"64.36%";"46.61%";"78.93%";"78.82%";"78.59%";"71.84%";"71.36%";"62.64%";"58.44%";"62.64%";"65.72%";"66.94%"
"28084927";"No";"England / Nigeria";"AM/F C";"26";"Akpom, Chuba";"Ajax";"75.0% (AM)";"77.3% (AM)";"27%";"3.301.950";"30.000";"45.41%";"58.52%";"60.85%";"60.85%";"57.81%";"60.10%";"75.02%";"71.13%";"70.34%";"73.89%";"74.13%";"46.81%";"62.80%";"60.44%";"62.80%";"59.95%";"62.17%";"73.41%";"77.26%";"72.59%";"76.01%";"76.25%"
"83190945";"No";"Libya";"DM";"26";"Al Musrati, Ali";"Braga";"79.7% (DM)";"80.7% (DM)";"100%";"16.425.310";"7.030";"48.89%";"65.89%";"64.27%";"64.27%";"79.67%";"77.26%";"61.31%";"63.93%";"63.93%";"59.19%";"59.56%";"49.26%";"64.98%";"66.54%";"64.98%";"80.74%";"78.31%";"64.66%";"61.97%";"64.66%";"59.81%";"60.16%"
"16010162";"Yes";"Austria / Philippines / Nigeria";"D LC, M C";"30";"Alaba, David";"Real Madrid";"86.0% (FB)";"91.8% (FB)";"4%";"137.480.050";"361.730";"48.19%";"82.97%";"68.79%";"85.99%";"82.76%";"83.15%";"77.30%";"68.54%";"82.75%";"62.56%";"62.28%";"51.95%";"73.48%";"88.78%";"91.85%";"87.06%";"87.43%";"73.36%";"82.59%";"88.57%";"66.89%";"66.61%"
"43069211";"Yes";"Brazil / Italy";"D LC";"28";"Alan Empereur";"Cuiabá";"75.7% (CB)";"76.9% (CB)";"100%";"663.720";"4.630";"44.96%";"75.68%";"60.86%";"74.62%";"58.43%";"57.71%";"56.19%";"59.94%";"59.94%";"53.68%";"54.10%";"45.66%";"61.88%";"76.90%";"75.86%";"59.29%";"58.57%";"60.97%";"57.15%";"60.97%";"54.60%";"55.02%"
"2000123479";"No";"Brazil";"GK";"21";"Alan Gobetti";"Corinthians";"63.6% (GK)";"73.1% (GK)";"30%";"142.420";"250";"63.56%";"39.74%";"35.20%";"35.20%";"37.62%";"36.52%";"34.24%";"34.82%";"34.82%";"32.48%";"34.01%";"73.06%";"40.92%";"45.82%";"40.92%";"42.08%";"40.89%";"40.51%";"39.84%";"40.51%";"37.73%";"39.34%"
"19012140";"No";"Brazil";"ST";"33";"Alan Kardec";"Atlético Mineiro";"76.7% (W)";"76.6% (W)";"0%";"392.150";"15.420";"46.36%";"61.94%";"63.17%";"63.17%";"61.42%";"61.58%";"74.50%";"76.65%";"74.89%";"75.75%";"76.22%";"46.33%";"63.14%";"61.91%";"63.14%";"61.42%";"61.58%";"76.62%";"74.47%";"74.85%";"75.71%";"76.18%"
"19084056";"No";"Brazil";"DM, AM C";"31";"Alan Patrick";"Internacional";"80.4% (M)";"80.4% (M)";"100%";"300.000.000";"38.560";"47.40%";"62.47%";"65.87%";"65.87%";"79.62%";"80.37%";"77.19%";"66.76%";"66.76%";"61.09%";"59.81%";"47.22%";"65.70%";"62.31%";"65.70%";"79.62%";"80.37%";"66.59%";"76.98%";"66.59%";"60.91%";"59.64%"
"14124076";"No";"Argentina";"D C";"28";"Alarcón, Fernando";"Instituto";"70.2% (CB)";"70.6% (CB)";"100%";"601.340";"700";"41.48%";"70.24%";"56.39%";"56.39%";"53.41%";"53.26%";"51.72%";"55.80%";"55.80%";"49.75%";"50.83%";"41.75%";"56.64%";"70.55%";"56.64%";"53.41%";"53.26%";"56.06%";"51.98%";"56.06%";"50.02%";"51.09%"
"75047899";"No";"Chile";"DM";"21";"Alarcón, Williams";"Huracán";"67.1% (M)";"74.8% (M)";"30%";"1.023.350";"380";"42.32%";"55.67%";"56.27%";"56.27%";"66.97%";"67.15%";"52.60%";"55.30%";"55.30%";"50.59%";"50.67%";"46.95%";"62.54%";"61.94%";"62.54%";"74.62%";"74.78%";"61.69%";"58.48%";"61.69%";"56.21%";"56.28%"
"14046979";"Yes";"Argentina / Italy";"ST";"29";"Alario, Lucas";"Frankfurt";"75.4% (TS)";"79.4% (TS)";"8%";"4.492.560";"41.330";"44.49%";"59.52%";"60.21%";"60.21%";"59.32%";"59.83%";"60.40%";"59.31%";"59.31%";"75.01%";"75.42%";"46.96%";"63.68%";"62.91%";"63.68%";"62.76%";"63.26%";"62.85%";"63.76%";"62.85%";"79.02%";"79.40%"
"14047714";"No";"Argentina";"ST";"31";"Albertengo, Lucas";"Instituto";"73.4% (W)";"75.6% (W)";"1%";"465.990";"5.430";"42.40%";"59.07%";"60.92%";"60.92%";"59.79%";"58.97%";"69.57%";"72.05%";"73.38%";"71.77%";"72.16%";"43.66%";"62.73%";"60.84%";"62.73%";"61.75%";"60.90%";"74.23%";"71.61%";"75.59%";"73.78%";"74.16%"
"7452450";"Yes";"Spain";"D C";"36";"Albiol, Raúl";"Villarreal";"80.7% (CB)";"80.7% (CB)";"0%";"3.848.660";"59.500";"46.79%";"80.75%";"76.01%";"63.76%";"74.21%";"60.23%";"58.50%";"62.32%";"62.32%";"56.55%";"57.42%";"46.76%";"75.98%";"80.71%";"63.73%";"74.21%";"60.23%";"62.29%";"58.47%";"62.29%";"56.52%";"57.39%"
"37020708";"Yes";"Netherlands";"GK";"27";"Alblas, Norbert";"Excelsior";"65.2% (GK)";"66.9% (GK)";"100%";"74.860";"800";"65.19%";"44.83%";"43.85%";"43.85%";"43.53%";"44.02%";"42.93%";"43.20%";"43.20%";"39.85%";"40.65%";"66.87%";"44.77%";"45.87%";"44.77%";"44.41%";"44.85%";"44.11%";"43.83%";"44.11%";"40.68%";"41.51%"
"29010506";"No";"England";"WB RL, AM RL";"32";"Albrighton, Marc";"Leicester";"82.6% (W)";"82.8% (W)";"100%";"3.723.090";"65.000";"43.91%";"58.23%";"78.10%";"76.30%";"62.61%";"74.77%";"68.95%";"82.02%";"80.64%";"66.14%";"64.05%";"44.00%";"78.30%";"58.40%";"76.50%";"63.09%";"75.30%";"82.24%";"69.06%";"80.85%";"66.23%";"64.14%"
"14238164";"No";"Argentina";"AM C";"19";"Alcaraz, Carlos";"Southampton";"73.9% (W)";"82.7% (W)";"42%";"13.269.910";"50.000";"43.91%";"57.64%";"60.57%";"60.57%";"58.62%";"73.46%";"71.12%";"73.88%";"73.50%";"56.30%";"55.82%";"49.10%";"67.66%";"64.61%";"67.66%";"65.63%";"81.98%";"82.70%";"79.32%";"82.28%";"62.55%";"62.04%"
"67178038";"Yes";"Spain";"DM";"31";"Alcaraz, Rubén";"Cádiz";"77.8% (DM)";"79.7% (DM)";"1%";"2.036.440";"7.980";"46.36%";"60.62%";"63.69%";"63.69%";"77.80%";"77.35%";"60.15%";"63.81%";"63.81%";"56.96%";"56.44%";"47.50%";"65.28%";"62.19%";"65.28%";"79.70%";"79.26%";"65.42%";"61.63%";"65.42%";"58.39%";"57.86%"
"83335587";"Yes";"Portugal";"D C";"19";"Alcobia, Rafael";"Portimonense";"53.3% (CB)";"64.7% (CB)";"23%";"63.280";"600";"31.65%";"53.26%";"40.09%";"40.09%";"45.45%";"37.62%";"36.06%";"37.98%";"37.98%";"35.26%";"37.14%";"38.80%";"49.01%";"64.66%";"49.01%";"54.90%";"45.17%";"46.91%";"44.33%";"46.91%";"43.15%";"45.04%"
"79027217";"No";"Paraguay";"D C";"25";"Alderete, Omar";"Getafe";"77.1% (CB)";"80.4% (CB)";"38%";"7.523.220";"24.870";"45.71%";"77.10%";"61.19%";"74.67%";"57.27%";"57.06%";"56.29%";"60.08%";"60.08%";"53.86%";"54.79%";"47.60%";"63.74%";"80.38%";"77.78%";"60.08%";"59.76%";"62.59%";"58.59%";"62.59%";"56.00%";"56.93%"
"66013607";"Yes";"Brazil / Italy";"AM LC";"32";"Alê";"América (MG)";"75.9% (W)";"76.6% (W)";"100%";"536.790";"790";"43.50%";"58.74%";"61.84%";"61.84%";"73.15%";"75.18%";"73.08%";"75.11%";"75.85%";"57.35%";"56.53%";"44.06%";"62.45%";"59.38%";"62.45%";"73.77%";"75.80%";"75.87%";"73.78%";"76.62%";"57.88%";"57.05%"
"67190888";"Yes";"Spain";"DM";"25";"Aleix García";"Girona";"77.8% (DM)";"81.9% (DM)";"35%";"1.658.050";"10.160";"44.74%";"59.85%";"62.42%";"62.42%";"77.84%";"77.34%";"74.16%";"75.10%";"75.10%";"58.74%";"57.61%";"47.06%";"65.55%";"63.06%";"65.55%";"81.94%";"81.37%";"78.88%";"77.75%";"78.88%";"61.55%";"60.43%"
"67176059";"Yes";"Spain";"AM R";"27";"Alejo, Iván";"Cádiz";"76.6% (W)";"78.4% (W)";"100%";"708.480";"5.090";"43.41%";"58.05%";"61.35%";"61.35%";"59.34%";"60.11%";"69.74%";"76.63%";"74.81%";"58.17%";"57.55%";"44.51%";"62.76%";"59.44%";"62.76%";"60.54%";"61.24%";"78.44%";"71.31%";"76.58%";"59.45%";"58.83%"
"78036385";"No";"Uruguay";"AM C";"32";"Alemán, Brahian";"Banfield";"79.0% (W)";"79.1% (W)";"1%";"1.065.380";"1.500";"45.23%";"60.23%";"63.42%";"63.42%";"62.16%";"77.38%";"78.16%";"78.97%";"78.97%";"60.15%";"59.47%";"45.26%";"63.52%";"60.37%";"63.52%";"62.63%";"77.91%";"79.07%";"78.27%";"79.07%";"60.21%";"59.53%"
"2000073225";"No";"Brazil";"D C, DM";"20";"Alemão";"Portimonense";"63.9% (CB)";"72.5% (CB)";"35%";"321.920";"990";"38.77%";"63.95%";"50.03%";"50.03%";"60.12%";"47.12%";"45.65%";"47.93%";"47.93%";"44.47%";"46.11%";"43.83%";"56.80%";"72.47%";"56.80%";"68.31%";"53.55%";"54.80%";"51.96%";"54.80%";"50.53%";"52.14%"
"70117167";"No";"Turkey";"GK";"19";"Alemdar, Dogan";"Troyes";"67.3% (GK)";"74.2% (GK)";"45%";"1.393.200";"560";"67.30%";"44.17%";"45.17%";"45.17%";"44.54%";"43.95%";"42.89%";"43.29%";"43.29%";"40.24%";"40.68%";"74.22%";"49.10%";"48.42%";"49.10%";"48.43%";"47.75%";"47.13%";"46.66%";"47.13%";"43.70%";"44.21%"
"67213011";"Yes";"Spain";"AM C";"24";"Aleñá, Carles";"Getafe";"79.1% (M)";"83.1% (M)";"47%";"7.493.640";"66.320";"44.73%";"59.00%";"62.17%";"62.17%";"71.83%";"79.05%";"77.82%";"77.40%";"76.32%";"71.11%";"69.73%";"47.01%";"65.29%";"62.09%";"65.29%";"75.68%";"83.09%";"81.20%";"81.43%";"80.06%";"74.27%";"72.89%"
"19296892";"No";"Brazil";"ST";"22";"Alerrandro";"RB Bragantino";"71.6% (TS)";"74.6% (TS)";"62%";"2.285.640";"1.640";"43.45%";"57.48%";"58.89%";"58.89%";"57.56%";"57.76%";"66.96%";"69.87%";"68.12%";"71.33%";"71.55%";"45.41%";"61.58%";"60.11%";"61.58%";"60.24%";"60.42%";"73.10%";"69.96%";"71.28%";"74.42%";"74.64%"
"19296891";"No";"Brazil";"AM RL";"23";"Alessandro Vinícius";"Atlético Mineiro";"66.9% (W)";"72.7% (W)";"42%";"2.590";"70";"38.27%";"49.09%";"53.18%";"53.18%";"51.69%";"52.25%";"62.55%";"66.94%";"66.47%";"50.00%";"48.48%";"41.52%";"57.67%";"53.44%";"57.67%";"55.91%";"56.35%";"72.73%";"67.64%";"72.22%";"53.99%";"52.44%"
"19306798";"No";"Brazil";"AM RL, ST";"23";"Alesson";"Goiás";"70.2% (W)";"73.3% (W)";"52%";"109.930";"440";"40.17%";"52.13%";"55.20%";"55.20%";"53.33%";"65.38%";"66.07%";"69.95%";"70.19%";"64.54%";"63.33%";"42.01%";"57.61%";"54.52%";"57.61%";"55.63%";"68.00%";"73.02%";"68.77%";"73.27%";"67.12%";"65.93%"
"67228632";"Yes";"Spain";"D C";"24";"Álex Martín";"Elche";"66.1% (CB)";"69.7% (CB)";"45%";"34.680";"1.290";"40.30%";"66.06%";"63.47%";"52.01%";"50.18%";"50.33%";"48.46%";"51.68%";"51.68%";"46.97%";"47.56%";"42.81%";"66.90%";"69.67%";"54.82%";"51.91%";"52.00%";"54.56%";"51.17%";"54.56%";"49.61%";"50.18%"
"19067093";"No";"Brazil";"D/WB/M L";"31";"Alex Sandro";"Juventus";"82.1% (FB)";"85.2% (FB)";"1%";"4.574.340";"199.720";"46.28%";"76.69%";"65.67%";"82.09%";"64.53%";"72.17%";"61.06%";"65.78%";"77.84%";"59.54%";"59.30%";"48.60%";"68.19%";"79.73%";"85.24%";"65.76%";"73.49%";"68.42%";"63.54%";"80.96%";"61.98%";"61.72%"
"19167419";"No";"Brazil";"DM";"27";"Alex Santana";"Athlético Paranaense";"78.4% (M)";"80.4% (M)";"100%";"3.548.160";"3.440";"45.56%";"61.03%";"63.02%";"63.02%";"76.71%";"78.44%";"75.52%";"64.26%";"64.26%";"69.01%";"68.57%";"46.70%";"64.60%";"62.60%";"64.60%";"78.63%";"80.36%";"65.87%";"77.32%";"65.87%";"70.64%";"70.20%"
"19007730";"No";"Brazil";"AM LC, F C";"32";"Alex Teixeira";"Vasco da Gama";"74.4% (AM)";"74.2% (AM)";"0%";"640.860";"8.680";"40.99%";"56.15%";"58.67%";"58.67%";"58.27%";"71.53%";"74.44%";"71.54%";"73.27%";"73.46%";"71.35%";"40.81%";"58.51%";"55.98%";"58.51%";"58.27%";"71.53%";"71.33%";"74.22%";"73.05%";"73.25%";"71.14%"
"28104124";"No";"England";"D/WB R, M C";"23";"Alexander-Arnold, Trent";"Liverpool";"87.7% (WB)";"89.1% (WB)";"100%";"104.303.550";"160.000";"49.69%";"66.51%";"86.76%";"83.03%";"81.41%";"81.53%";"65.58%";"79.85%";"70.90%";"63.56%";"63.13%";"50.40%";"88.19%";"67.60%";"84.40%";"83.13%";"83.26%";"81.15%";"66.64%";"72.06%";"64.54%";"64.08%"
"2000029333";"No";"Brazil";"DM";"19";"Alexandre Lopes";"Atlético Mineiro";"57.6% (W)";"71.3% (W)";"20%";"107.840";"20";"35.83%";"46.07%";"46.86%";"46.86%";"56.55%";"56.29%";"53.53%";"53.32%";"48.03%";"42.35%";"41.72%";"44.28%";"58.05%";"57.37%";"58.05%";"70.76%";"69.86%";"65.96%";"66.05%";"59.42%";"52.36%";"51.73%"
"2111393";"No";"Brazil";"AM L, ST";"32";"Alexandre Pato";"São Paulo";"73.8% (FS)";"73.8% (FS)";"0%";"178.970";"2.320";"41.27%";"56.23%";"57.85%";"57.85%";"57.26%";"58.67%";"69.32%";"71.57%";"73.06%";"73.82%";"73.04%";"41.24%";"57.82%";"56.20%";"57.82%";"57.26%";"58.67%";"71.53%";"69.29%";"73.02%";"73.78%";"73.01%"
"2000084501";"No";"Brazil";"DM";"18";"Alexsander";"Fluminense";"69.7% (DM)";"71.4% (DM)";"100%";"108.840";"120";"41.95%";"55.30%";"57.22%";"69.08%";"69.75%";"67.76%";"53.58%";"56.92%";"56.92%";"51.75%";"51.19%";"43.05%";"58.68%";"56.76%";"70.84%";"71.45%";"69.42%";"58.43%";"55.00%";"58.43%";"53.12%";"52.54%"
"83282675";"No";"Brazil";"D C";"22";"Alexsandro Ribeiro";"Lille";"72.5% (CB)";"78.7% (CB)";"55%";"2.264.980";"6.080";"42.81%";"72.50%";"57.76%";"57.76%";"66.75%";"55.50%";"53.85%";"55.71%";"55.71%";"52.21%";"53.15%";"46.88%";"62.59%";"78.66%";"62.59%";"71.03%";"58.96%";"60.61%";"58.41%";"60.61%";"56.61%";"57.55%"
